tick,agent_id,agent_type,lineage_id,generation,cause
1099,2648,child,2,11,hunger
1099,2649,child,3,11,hunger
1099,2650,child,4,11,hunger
1099,2651,child,5,11,hunger
1099,2652,child,6,11,hunger
1099,2653,child,7,11,hunger
1099,2654,child,8,11,hunger
1099,2655,child,9,11,hunger
1099,2656,child,10,11,hunger
1099,2657,child,11,11,hunger
1100,2641,mother,8,10,starvation
1100,2644,mother,11,10,starvation
1102,2639,mother,6,10,starvation
1102,2640,mother,7,10,starvation
1103,2630,mother,1,8,starvation
1103,2659,child,9,9,hunger
1105,2633,mother,0,10,starvation
1111,2661,child,9,10,hunger
1112,2635,mother,2,10,starvation
1112,2660,mother,9,9,starvation
1113,2638,mother,5,10,starvation
1124,2634,mother,1,10,starvation
1126,2632,mother,9,9,starvation
1126,2636,mother,3,10,starvation
1126,2637,mother,4,10,starvation
1149,2643,mother,10,10,starvation
1150,2642,mother,9,10,starvation
1152,2663,child,1,10,hunger
1155,2658,mother,9,8,starvation
1179,2662,mother,1,9,starvation
1198,2672,mother,7,11,starvation
1198,2676,mother,11,11,starvation
1199,2677,child,9,11,hunger
1199,2678,child,0,12,hunger
1199,2679,child,1,12,hunger
1199,2680,child,2,12,hunger
1199,2681,child,3,12,hunger
1199,2682,child,4,12,hunger
1199,2683,child,5,12,hunger
1199,2684,child,6,12,hunger
1199,2685,child,7,12,hunger
1199,2686,child,8,12,hunger
1199,2687,child,9,12,hunger
1199,2688,child,10,12,hunger
1199,2689,child,11,12,hunger
1203,2691,child,9,10,hunger
1204,2667,mother,2,11,starvation
1209,2692,mother,9,10,starvation
1210,2671,mother,6,11,starvation
1211,2693,child,9,11,hunger
1226,2666,mother,1,11,starvation
1226,2668,mother,3,11,starvation
1226,2669,mother,4,11,starvation
1226,2675,mother,10,11,starvation
1234,2670,mother,5,11,starvation
1235,2665,mother,0,11,starvation
1245,2673,mother,8,11,starvation
1250,2674,mother,9,11,starvation
1252,2695,child,1,11,hunger
1254,2690,mother,9,9,starvation
1259,2664,mother,9,10,starvation
1279,2694,mother,1,10,starvation
1293,2705,mother,8,12,starvation
1299,2709,child,9,12,hunger
1299,2710,child,0,13,hunger
1299,2711,child,1,13,hunger
1299,2712,child,2,13,hunger
1299,2713,child,3,13,hunger
1299,2714,child,4,13,hunger
1299,2715,child,5,13,hunger
1299,2716,child,6,13,hunger
1299,2717,child,7,13,hunger
1299,2718,child,8,13,hunger
1299,2719,child,9,13,hunger
1299,2720,child,10,13,hunger
1299,2721,child,11,13,hunger
1301,2708,mother,11,12,starvation
1303,2723,child,9,11,hunger
1304,2699,mother,2,12,starvation
1305,2697,mother,0,12,starvation
1305,2724,mother,9,11,starvation
1311,2725,child,9,12,hunger
1317,2703,mother,6,12,starvation
1318,2702,mother,5,12,starvation
1320,2707,mother,10,12,starvation
1323,2704,mother,7,12,starvation
1326,2698,mother,1,12,starvation
1326,2700,mother,3,12,starvation
1326,2701,mother,4,12,starvation
1326,2706,mother,9,12,starvation
1328,2722,mother,9,10,starvation
1350,2696,mother,9,11,starvation
1352,2727,child,1,12,hunger
1379,2726,mother,1,11,starvation
1399,2741,child,9,13,hunger
1399,2742,child,0,14,hunger
1399,2743,child,1,14,hunger
1399,2744,child,2,14,hunger
1399,2745,child,3,14,hunger
1399,2746,child,4,14,hunger
1399,2747,child,5,14,hunger
1399,2748,child,6,14,hunger
1399,2749,child,7,14,hunger
1399,2750,child,8,14,hunger
1399,2751,child,9,14,hunger
1399,2752,child,10,14,hunger
1399,2753,child,11,14,hunger
1403,2755,child,9,12,hunger
1406,2737,mother,8,13,starvation
1411,2757,child,9,13,hunger
1412,2731,mother,2,13,starvation
1413,2756,mother,9,12,starvation
1415,2734,mother,5,13,starvation
1418,2740,mother,11,13,starvation
1422,2736,mother,7,13,starvation
1422,2738,mother,9,13,starvation
1423,2735,mother,6,13,starvation
1426,2730,mother,1,13,starvation
1426,2732,mother,3,13,starvation
1426,2733,mother,4,13,starvation
1426,2739,mother,10,13,starvation
1444,2729,mother,0,13,starvation
1449,2728,mother,9,12,starvation
1452,2759,child,1,13,hunger
1454,2754,mother,9,11,starvation
1479,2758,mother,1,12,starvation
1499,2773,child,9,14,hunger
1499,2774,child,0,15,hunger
1499,2775,child,1,15,hunger
1499,2776,child,2,15,hunger
1499,2777,child,3,15,hunger
1499,2778,child,4,15,hunger
1499,2779,child,5,15,hunger
1499,2780,child,6,15,hunger
1499,2781,child,7,15,hunger
1499,2782,child,8,15,hunger
1499,2783,child,9,15,hunger
1499,2784,child,10,15,hunger
1499,2785,child,11,15,hunger
1503,2787,child,9,13,hunger
1507,2769,mother,8,14,starvation
1510,2763,mother,2,14,starvation
1511,2789,child,9,14,hunger
1516,2767,mother,6,14,starvation
1519,2766,mother,5,14,starvation
1519,2788,mother,9,13,starvation
1523,2770,mother,9,14,starvation
1525,2771,mother,10,14,starvation
1526,2764,mother,3,14,starvation
1526,2765,mother,4,14,starvation
1526,2772,mother,11,14,starvation
1530,2786,mother,9,12,starvation
1552,2791,child,1,14,hunger
1561,2760,mother,9,13,starvation
1563,2768,mother,7,14,starvation
1584,2761,mother,0,14,starvation
1594,2762,mother,1,14,starvation
1598,2801,mother,8,15,starvation
1599,2805,child,9,15,hunger
1599,2806,child,0,16,hunger
1599,2807,child,1,16,hunger
1599,2808,child,2,16,hunger
1599,2809,child,3,16,hunger
1599,2810,child,4,16,hunger
1599,2811,child,5,16,hunger
1599,2812,child,6,16,hunger
1599,2813,child,7,16,hunger
1599,2814,child,8,16,hunger
1599,2815,child,9,16,hunger
1599,2816,child,10,16,hunger
1599,2817,child,11,16,hunger
1600,2800,mother,7,15,starvation
1602,2790,mother,1,13,starvation
1603,2819,child,9,14,hunger
1604,2804,mother,11,15,starvation
1609,2820,mother,9,14,starvation
1611,2821,child,9,15,hunger
1613,2798,mother,5,15,starvation
1614,2793,mother,0,15,starvation
1616,2795,mother,2,15,starvation
1623,2797,mother,4,15,starvation
1625,2792,mother,9,14,starvation
1625,2803,mother,10,15,starvation
1626,2796,mother,3,15,starvation
1626,2799,mother,6,15,starvation
