tick,mother_id,child_id,mother_lineage_id,mother_generation,mother_care_weight,mother_forage_weight,mother_self_weight
2399,7924,7936,5,24,0.500000,0.500000,0.500000
2399,7925,7937,6,24,0.500000,0.500000,0.500000
2399,7926,7938,7,24,0.500000,0.500000,0.500000
2399,7927,7939,8,24,0.413830,0.487865,0.500000
2399,7928,7940,9,24,0.442637,0.502070,0.721198
2399,7929,7941,10,24,0.500000,0.376717,0.550811
2399,7930,7942,11,24,0.584247,0.613404,0.536091
2407,7943,7944,7,23,0.507120,0.500000,0.500000
2441,7945,7946,7,22,0.500000,0.500000,0.500000
2451,7947,7948,7,23,0.500000,0.500000,0.651941
2499,7949,7961,0,25,0.294967,0.521701,0.425000
2499,7950,7962,1,25,0.632108,0.452542,0.500000
2499,7951,7963,2,25,0.300868,0.722450,0.729806
2499,7952,7964,3,25,0.373686,0.371523,0.500000
2499,7953,7965,4,25,0.514914,0.558924,0.368478
2499,7954,7966,5,25,0.500000,0.500000,0.500000
2499,7955,7967,6,25,0.500000,0.500000,0.500000
2499,7956,7968,7,25,0.500000,0.500000,0.500000
2499,7957,7969,8,25,0.413830,0.487865,0.500000
2499,7958,7970,9,25,0.442637,0.502070,0.721198
2499,7959,7971,10,25,0.500000,0.376717,0.550811
2499,7960,7972,11,25,0.584247,0.613404,0.536091
2507,7973,7974,7,24,0.512981,0.585541,0.500000
2541,7975,7976,7,23,0.500000,0.500000,0.500000
2551,7977,7978,7,24,0.500000,0.500000,0.651941
2599,7979,7991,0,26,0.294967,0.521701,0.425000
2599,7980,7992,1,26,0.632108,0.452542,0.500000
2599,7981,7993,2,26,0.300868,0.722450,0.729806
2599,7982,7994,3,26,0.373686,0.371523,0.500000
2599,7983,7995,4,26,0.514914,0.558924,0.368478
2599,7984,7996,5,26,0.500000,0.436777,0.500000
2599,7985,7997,6,26,0.501762,0.500000,0.500000
2599,7986,7998,7,26,0.500000,0.500000,0.500000
2599,7987,7999,8,26,0.462177,0.487865,0.429446
2599,7988,8000,9,26,0.442637,0.502070,0.721198
2599,7989,8001,10,26,0.500000,0.376717,0.504405
2599,7990,8002,11,26,0.584247,0.613404,0.671494
2607,8003,8004,7,25,0.512981,0.585541,0.531458
2641,8005,8006,7,24,0.500000,0.500000,0.500000
2651,8007,8008,7,25,0.500000,0.500000,0.651941
2699,8009,8021,0,27,0.294967,0.521701,0.337552
2699,8010,8022,1,27,0.500000,0.500000,0.500000
2699,8011,8023,2,27,0.300868,0.722450,0.729806
2699,8012,8024,3,27,0.373686,0.371523,0.500000
2699,8013,8025,4,27,0.514914,0.558924,0.321286
2699,8014,8026,5,27,0.500000,0.436777,0.500000
2699,8015,8027,6,27,0.501762,0.500000,0.500000
2699,8016,8028,7,27,0.500000,0.500000,0.500000
2699,8017,8029,8,27,0.462177,0.665597,0.429446
2699,8018,8030,9,27,0.442637,0.502070,0.721198
2699,8019,8031,10,27,0.500000,0.376717,0.504405
2699,8020,8032,11,27,0.584247,0.613404,0.671494
2707,8033,8034,7,26,0.512981,0.585541,0.531458
2741,8035,8036,7,25,0.500000,0.655872,0.500000
2751,8037,8038,7,26,0.500000,0.500000,0.651941
2799,8039,8051,0,28,0.235004,0.477869,0.337552
2799,8040,8052,1,28,0.500000,0.498720,0.500000
2799,8041,8053,2,28,0.300868,0.722450,0.693545
2799,8042,8054,3,28,0.373686,0.371523,0.500000
2799,8043,8055,4,28,0.514914,0.558924,0.321286
2799,8044,8056,5,28,0.500000,0.436777,0.500000
2799,8045,8057,6,28,0.501762,0.500000,0.500000
2799,8046,8058,7,28,0.500000,0.500000,0.500000
2799,8047,8059,8,28,0.462177,0.665597,0.429446
2799,8048,8060,9,28,0.515866,0.502070,0.721198
2799,8049,8061,10,28,0.500000,0.376717,0.504405
2799,8050,8062,11,28,0.584247,0.613404,0.671494
2807,8063,8064,7,27,0.512981,0.585541,0.644710
2841,8065,8066,7,26,0.398576,0.655872,0.500000
2851,8067,8068,7,27,0.500000,0.500000,0.500000
2899,8069,8081,0,29,0.235004,0.477869,0.172971
2899,8070,8082,1,29,0.664099,0.498720,0.500000
2899,8071,8083,2,29,0.300868,0.722450,0.693545
2899,8072,8084,3,29,0.373686,0.371523,0.500000
2899,8073,8085,4,29,0.514914,0.645452,0.321286
2899,8074,8086,5,29,0.500000,0.436777,0.500000
2899,8075,8087,6,29,0.500000,0.500000,0.500000
2899,8076,8088,7,29,0.500000,0.500000,0.500000
2899,8077,8089,8,29,0.462177,0.665597,0.429446
2899,8078,8090,9,29,0.534195,0.502070,0.721198
2899,8079,8091,10,29,0.500000,0.500000,0.500000
2899,8080,8092,11,29,0.584247,0.613404,0.671494
2907,8093,8094,7,28,0.512981,0.585541,0.644710
2941,8095,8096,7,27,0.398576,0.655872,0.500000
2951,8097,8098,7,28,0.500000,0.500000,0.500000
2999,8099,8111,0,30,0.235004,0.477869,0.172971
2999,8100,8112,1,30,0.500000,0.500000,0.500000
2999,8101,8113,2,30,0.300868,0.722450,0.693545
2999,8102,8114,3,30,0.373686,0.371523,0.500000
2999,8103,8115,4,30,0.539281,0.645452,0.321286
2999,8104,8116,5,30,0.500000,0.500000,0.500000
2999,8105,8117,6,30,0.500000,0.500000,0.500000
2999,8106,8118,7,30,0.500000,0.500000,0.500000
2999,8107,8119,8,30,0.462177,0.665597,0.429446
2999,8108,8120,9,30,0.671443,0.502070,0.721198
2999,8109,8121,10,30,0.576462,0.500000,0.500000
2999,8110,8122,11,30,0.584247,0.613404,0.671494
3007,8123,8124,7,29,0.512981,0.585541,0.644710
3041,8125,8126,7,28,0.398576,0.655872,0.500000
3051,8127,8128,7,29,0.500000,0.500000,0.500000
3099,8129,8141,0,31,0.235004,0.477869,0.172971
3099,8130,8142,1,31,0.500000,0.500000,0.500000
3099,8131,8143,2,31,0.188641,0.722450,0.693545
3099,8132,8144,3,31,0.373686,0.371523,0.500000
3099,8133,8145,4,31,0.669087,0.645452,0.321286
3099,8134,8146,5,31,0.500000,0.500000,0.500000
3099,8135,8147,6,31,0.500000,0.500000,0.500000
3099,8136,8148,7,31,0.500000,0.500000,0.500000
3099,8137,8149,8,31,0.462177,0.665597,0.429446
3099,8138,8150,9,31,0.671443,0.502070,0.721198
3099,8139,8151,10,31,0.576462,0.500000,0.500000
3099,8140,8152,11,31,0.584247,0.672355,0.671494
3107,8153,8154,7,30,0.430733,0.585541,0.644710
3141,8155,8156,7,29,0.398576,0.655872,0.500000
3151,8157,8158,7,30,0.500000,0.500000,0.500000
3199,8159,8171,0,32,0.235004,0.477869,0.172971
