tick,mother_id,mother_energy,winner_domain,chosen_child_id,chosen_r,chosen_distress,chosen_distance
68,46,0.5967999999999994,forage,,,,
68,44,0.6517999999999995,care,59,0.0,0.4415,1
68,38,0.6167999999999995,care,59,0.0,0.4415,6
68,36,0.6417999999999995,care,59,0.0,0.4415,3
68,50,0.41679999999999945,forage,,,,
68,40,0.6667999999999996,care,47,0.0,0.3460000000000001,5
68,58,0.43179999999999946,care,59,0.5,0.4415,7
69,50,0.41119999999999945,care,37,0.0,0.5640000000000001,2
69,36,0.6311999999999994,care,59,0.0,0.379,2
69,44,0.6161999999999994,care,45,0.5,0.4085000000000001,5
69,54,0.7579999999999996,care,55,0.5,0.46300000000000013,6
69,46,0.5911999999999994,forage,,,,
69,52,0.6690799999999992,care,53,0.5,0.44300000000000006,6
69,42,0.5611999999999994,care,59,0.0,0.379,7
69,38,0.6061999999999994,care,59,0.0,0.379,5
69,48,0.5355999999999994,care,53,0.0,0.44300000000000006,7
69,40,0.6561999999999996,care,47,0.0,0.3500000000000001,4
69,58,0.42119999999999946,care,59,0.5,0.379,6
70,58,0.41051999999999944,care,59,0.5,0.3205,5
70,42,0.5505199999999993,care,59,0.0,0.3205,6
70,56,0.49051999999999907,forage,,,,
70,40,0.6455199999999995,care,47,0.0,0.4165000000000001,3
70,38,0.5955199999999994,care,37,0.0,0.5680000000000001,6
70,54,0.7473199999999995,care,55,0.5,0.40450000000000014,5
70,44,0.6055199999999994,care,45,0.5,0.3500000000000001,4
70,36,0.6205199999999994,care,51,0.0,0.3620000000000001,5
70,52,0.6583999999999992,care,53,0.5,0.38450000000000006,5
70,50,0.40051999999999943,care,37,0.0,0.5680000000000001,1
70,46,0.5805199999999994,care,47,0.5,0.4165000000000001,5
70,48,0.5249199999999994,care,53,0.0,0.38450000000000006,6
71,42,0.5397599999999994,care,43,0.5,0.42300000000000004,6
71,54,0.7365599999999995,care,55,0.5,0.34600000000000014,4
71,56,0.4797599999999991,forage,,,,
71,46,0.5697599999999994,care,47,0.5,0.3580000000000001,4
71,52,0.6476399999999992,care,53,0.5,0.32600000000000007,4
71,48,0.5141599999999994,forage,,,,
71,36,0.6097599999999994,care,51,0.0,0.3660000000000001,4
71,44,0.5947599999999994,care,45,0.5,0.2915000000000001,3
71,40,0.6347599999999995,care,47,0.0,0.3580000000000001,2
71,50,0.3647599999999994,forage,,,,
71,38,0.5847599999999994,care,37,0.0,0.504,5
71,58,0.39975999999999945,forage,,,,
72,46,0.5589199999999994,care,47,0.5,0.2995000000000001,3
72,44,0.5839199999999994,care,45,0.5,0.23300000000000007,2
72,50,0.6089199999999995,care,37,0.0,0.4455,1
72,56,0.46891999999999906,forage,,,,
72,36,0.5989199999999995,care,51,0.0,0.3700000000000001,3
72,54,0.7257199999999996,care,55,0.5,0.28750000000000014,3
72,38,0.5739199999999994,care,37,0.0,0.4455,4
72,58,0.38891999999999943,forage,,,,
72,48,0.5033199999999994,forage,,,,
72,52,0.6367999999999993,care,53,0.5,0.26750000000000007,3
72,42,0.5289199999999994,care,43,0.5,0.36450000000000005,5
72,40,0.6239199999999996,care,47,0.0,0.2995000000000001,1
73,46,0.5479999999999994,care,47,0.5,0.14100000000000007,2
73,52,0.6258799999999992,care,49,0.0,0.38050000000000006,4
73,38,0.5629999999999994,care,37,0.0,0.379,3
73,48,0.49239999999999945,forage,,,,
73,36,0.5879999999999994,care,37,0.5,0.379,6
73,56,0.4629999999999991,forage,,,,
73,58,0.38299999999999945,forage,,,,
73,44,0.5729999999999994,care,45,0.5,0.17450000000000007,1
73,50,0.5729999999999994,care,37,0.0,0.379,1
73,42,0.5179999999999993,care,43,0.5,0.30600000000000005,4
73,40,0.5879999999999995,forage,,,,
73,54,0.7147999999999995,care,55,0.5,0.22900000000000015,2
74,36,0.5769999999999994,care,37,0.5,0.3165,5
74,52,0.6148799999999992,care,49,0.0,0.44700000000000006,3
74,42,0.5069999999999993,care,43,0.5,0.24750000000000003,3
74,38,0.5519999999999994,forage,,,,
74,58,0.37699999999999945,forage,,,,
74,50,0.5369999999999994,forage,,,,
74,56,0.7069999999999991,care,57,0.5,0.34450000000000003,5
74,48,0.48139999999999944,forage,,,,
74,44,0.5369999999999994,forage,,,,
74,54,0.7037999999999995,care,49,0.0,0.44700000000000006,8
75,38,0.5409199999999994,forage,,,,
75,50,0.5259199999999994,forage,,,,
75,48,0.4753199999999994,forage,,,,
75,36,0.5659199999999994,care,37,0.5,0.258,4
75,52,0.6037999999999992,care,49,0.0,0.45100000000000007,2
75,44,0.5259199999999994,forage,,,,
75,58,0.3709199999999994,forage,,,,
75,54,0.6927199999999996,care,49,0.0,0.45100000000000007,7
76,58,0.3647599999999994,forage,,,,
76,36,0.5547599999999994,care,37,0.5,0.1995,3
76,52,0.5926399999999992,care,49,0.0,0.45500000000000007,1
76,48,0.7191599999999994,care,49,0.5,0.45500000000000007,6
76,38,0.5297599999999993,forage,,,,
76,42,0.4847599999999993,forage,,,,
76,44,0.5147599999999993,forage,,,,
76,50,0.5147599999999993,forage,,,,
76,54,0.6865599999999995,care,49,0.0,0.45500000000000007,7
77,42,0.4785199999999993,forage,,,,
77,48,0.7079199999999993,care,49,0.5,0.3165,5
77,38,0.5185199999999993,forage,,,,
77,52,0.5563999999999991,forage,,,,
77,54,0.6753199999999995,care,49,0.0,0.3165,6
77,50,0.5035199999999993,forage,,,,
77,44,0.5035199999999993,forage,,,,
77,36,0.5435199999999993,forage,,,,
77,58,0.3585199999999994,forage,,,,
78,38,0.5071999999999993,forage,,,,
78,36,0.5321999999999993,forage,,,,
78,58,0.3521999999999994,forage,,,,
78,50,0.4921999999999993,forage,,,,
78,44,0.4921999999999993,forage,,,,
78,54,0.6639999999999995,care,55,0.5,0.37400000000000017,4
78,42,0.7221999999999993,care,59,0.0,0.35250000000000004,8
78,48,0.6965999999999993,care,49,0.5,0.258,4
79,44,0.4807999999999993,forage,,,,
79,56,0.650799999999999,care,43,0.0,0.33000000000000007,7
79,36,0.5207999999999994,forage,,,,
79,42,0.7107999999999993,care,59,0.0,0.35650000000000004,7
79,48,0.6851999999999994,care,53,0.0,0.3580000000000001,5
79,52,0.5336799999999992,forage,,,,
79,54,0.6525999999999995,care,55,0.5,0.31550000000000017,3
79,50,0.4857999999999993,forage,,,,
79,38,0.5007999999999994,forage,,,,
79,58,0.3457999999999994,forage,,,,
80,56,0.639319999999999,care,43,0.0,0.3965000000000001,6
80,58,0.3393199999999994,forage,,,,
80,48,0.6737199999999993,care,53,0.0,0.4245000000000001,4
80,36,0.5093199999999993,forage,,,,
80,42,0.6993199999999993,care,59,0.0,0.36050000000000004,6
80,44,0.4743199999999993,forage,,,,
80,50,0.4793199999999993,forage,,,,
80,38,0.49431999999999937,forage,,,,
80,52,0.5221999999999991,care,53,0.5,0.4245000000000001,5
81,48,0.6621599999999993,care,53,0.0,0.3660000000000001,3
81,38,0.48775999999999936,forage,,,,
81,44,0.4677599999999993,forage,,,,
81,50,0.4727599999999993,forage,,,,
81,58,0.3327599999999994,forage,,,,
81,56,0.627759999999999,care,43,0.0,0.4630000000000001,5
81,42,0.6877599999999993,care,59,0.0,0.36450000000000005,5
81,52,0.5106399999999991,care,53,0.5,0.3660000000000001,4
81,36,0.5027599999999993,forage,,,,
82,48,0.6505199999999993,care,53,0.0,0.3075000000000001,2
82,50,0.4661199999999993,forage,,,,
82,56,0.616119999999999,care,43,0.0,0.5295000000000001,4
82,58,0.3261199999999994,forage,,,,
82,46,0.4711199999999993,forage,,,,
82,52,0.4989999999999991,care,53,0.5,0.3075000000000001,3
82,42,0.6761199999999993,care,43,0.5,0.5295000000000001,7
82,44,0.4611199999999993,forage,,,,
82,36,0.49611999999999934,forage,,,,
82,40,0.5111199999999995,forage,,,,
82,38,0.4811199999999994,forage,,,,
83,44,0.4543999999999993,forage,,,,
83,38,0.4743999999999994,forage,,,,
83,50,0.4593999999999993,forage,,,,
83,36,0.48939999999999934,forage,,,,
83,58,0.3193999999999994,forage,,,,
83,42,0.6643999999999992,care,43,0.5,0.4710000000000001,6
83,40,0.5043999999999994,forage,,,,
83,56,0.6043999999999989,care,43,0.0,0.4710000000000001,3
83,46,0.4643999999999993,forage,,,,
84,48,0.6269999999999992,care,45,0.0,0.4310000000000001,8
84,58,0.3125999999999994,forage,,,,
84,56,0.5925999999999989,care,43,0.0,0.4125000000000001,2
84,40,0.4975999999999994,forage,,,,
84,38,0.46759999999999935,forage,,,,
84,50,0.4525999999999993,forage,,,,
84,42,0.6525999999999992,care,43,0.5,0.4125000000000001,5
84,46,0.4575999999999993,forage,,,,
84,36,0.4825999999999993,forage,,,,
84,44,0.4475999999999993,forage,,,,
85,50,0.4457199999999993,forage,,,,
85,40,0.4907199999999994,forage,,,,
85,58,0.3057199999999994,forage,,,,
85,42,0.6407199999999992,care,43,0.5,0.3540000000000001,4
85,38,0.46071999999999935,forage,,,,
85,44,0.4407199999999993,forage,,,,
85,48,0.6151199999999992,care,45,0.0,0.4350000000000001,7
85,36,0.4757199999999993,forage,,,,
85,46,0.4507199999999993,forage,,,,
85,56,0.5807199999999989,care,43,0.0,0.3540000000000001,1
86,42,0.6287599999999992,care,45,0.0,0.4390000000000001,8
86,40,0.48375999999999936,forage,,,,
86,52,0.45163999999999904,forage,,,,
86,50,0.43875999999999926,forage,,,,
86,44,0.43375999999999926,forage,,,,
86,48,0.6031599999999993,care,45,0.0,0.4390000000000001,6
86,38,0.45375999999999933,forage,,,,
86,46,0.44375999999999927,forage,,,,
86,58,0.29875999999999936,forage,,,,
86,36,0.4687599999999993,forage,,,,
86,54,0.8055599999999994,care,49,0.0,0.35250000000000004,6
87,44,0.42671999999999927,forage,,,,
87,56,0.5317199999999989,forage,,,,
87,50,0.43171999999999927,forage,,,,
87,48,0.5911199999999992,care,45,0.0,0.4430000000000001,5
87,54,0.7935199999999993,care,49,0.0,0.41900000000000004,5
87,38,0.44671999999999934,forage,,,,
87,52,0.43959999999999905,forage,,,,
87,36,0.4617199999999993,forage,,,,
87,40,0.47671999999999937,forage,,,,
87,46,0.4367199999999993,forage,,,,
87,58,0.29171999999999937,forage,,,,
87,42,0.6167199999999992,care,45,0.0,0.4430000000000001,7
88,50,0.42459999999999926,forage,,,,
88,42,0.6045999999999991,care,45,0.0,0.4470000000000001,6
88,52,0.427479999999999,forage,,,,
88,54,0.7813999999999993,care,49,0.0,0.48550000000000004,4
88,44,0.41959999999999925,forage,,,,
88,38,0.4395999999999993,forage,,,,
88,48,0.5789999999999992,care,45,0.0,0.4470000000000001,4
88,46,0.42959999999999926,forage,,,,
88,58,0.28459999999999935,forage,,,,
88,40,0.46959999999999935,forage,,,,
88,36,0.4545999999999993,forage,,,,
88,56,0.5195999999999988,forage,,,,
89,54,0.7691999999999993,care,49,0.0,0.552,3
89,52,0.42027999999999904,care,49,0.0,0.552,4
89,50,0.41739999999999927,forage,,,,
89,58,0.27739999999999937,forage,,,,
89,42,0.5923999999999991,care,45,0.0,0.4510000000000001,5
89,56,0.5073999999999989,care,57,0.5,0.4670000000000001,6
89,46,0.4223999999999993,forage,,,,
89,38,0.43239999999999934,forage,,,,
89,48,0.5667999999999992,care,49,0.5,0.552,8
89,40,0.46239999999999937,forage,,,,
89,36,0.4473999999999993,forage,,,,
89,44,0.41239999999999927,forage,,,,
90,58,0.27011999999999936,forage,,,,
90,40,0.45511999999999936,forage,,,,
90,38,0.42511999999999933,forage,,,,
90,42,0.5801199999999992,care,45,0.0,0.4550000000000001,4
90,48,0.5545199999999992,care,49,0.5,0.49350000000000005,7
90,56,0.49511999999999884,care,57,0.5,0.4085000000000001,5
90,46,0.41511999999999927,forage,,,,
90,50,0.41011999999999926,forage,,,,
90,44,0.40511999999999926,forage,,,,
90,52,0.40799999999999903,care,49,0.0,0.49350000000000005,3
90,36,0.4401199999999993,forage,,,,
90,54,0.7569199999999994,care,55,0.5,0.5095000000000002,7
91,48,0.5421599999999992,care,49,0.5,0.43500000000000005,6
91,46,0.40775999999999923,forage,,,,
91,42,0.5677599999999992,care,43,0.5,0.528,8
91,36,0.43275999999999926,forage,,,,
91,54,0.7445599999999993,care,55,0.5,0.4510000000000002,6
91,44,0.3977599999999992,forage,,,,
91,40,0.4477599999999994,forage,,,,
91,52,0.395639999999999,care,49,0.0,0.43500000000000005,2
91,58,0.2627599999999993,forage,,,,
91,56,0.48275999999999886,care,57,0.5,0.3500000000000001,4
91,50,0.40275999999999923,forage,,,,
91,38,0.41775999999999935,forage,,,,
92,36,0.42531999999999925,forage,,,,
92,38,0.41031999999999935,forage,,,,
92,58,0.2553199999999993,forage,,,,
92,42,0.5553199999999991,care,43,0.5,0.46950000000000003,7
92,40,0.4403199999999994,forage,,,,
92,50,0.3953199999999992,forage,,,,
92,44,0.3903199999999992,forage,,,,
92,48,0.5297199999999992,care,45,0.0,0.46300000000000013,6
92,46,0.40031999999999923,forage,,,,
92,52,0.383199999999999,care,49,0.0,0.37650000000000006,1
92,54,0.7321199999999993,care,55,0.5,0.3925000000000002,5
92,56,0.47031999999999885,care,57,0.5,0.2915000000000001,3
93,36,0.4177999999999992,forage,,,,
93,44,0.3827999999999992,forage,,,,
93,46,0.3927999999999992,forage,,,,
93,40,0.43279999999999935,forage,,,,
93,50,0.3877999999999992,forage,,,,
93,56,0.4577999999999988,care,57,0.5,0.23300000000000007,2
93,54,0.7195999999999994,care,55,0.5,0.3340000000000002,4
93,48,0.5171999999999992,care,45,0.0,0.46700000000000014,5
93,42,0.5427999999999992,care,43,0.5,0.41100000000000003,6
93,52,0.34567999999999893,forage,,,,
93,38,0.4027999999999993,forage,,,,
93,58,0.24779999999999933,forage,,,,
94,36,0.41019999999999923,forage,,,,
94,42,0.5301999999999991,care,43,0.5,0.35250000000000004,5
94,44,0.3751999999999992,forage,,,,
94,56,0.4451999999999988,forage,,,,
94,52,0.5880799999999988,care,49,0.0,0.4455,1
94,40,0.42519999999999936,forage,,,,
94,50,0.3801999999999992,forage,,,,
94,54,0.7069999999999993,care,55,0.5,0.2755000000000002,3
94,58,0.24019999999999933,forage,,,,
94,46,0.3851999999999992,forage,,,,
94,38,0.39519999999999933,forage,,,,
94,48,0.5045999999999992,care,45,0.0,0.47100000000000014,4
95,42,0.5175199999999991,care,43,0.5,0.29400000000000004,4
95,36,0.4025199999999992,forage,,,,
95,44,0.3675199999999992,forage,,,,
95,50,0.3725199999999992,forage,,,,
95,40,0.41751999999999934,forage,,,,
95,52,0.5503999999999988,care,49,0.0,0.504,1
95,46,0.3775199999999992,forage,,,,
95,54,0.6943199999999993,care,49,0.0,0.504,7
95,48,0.49191999999999914,care,49,0.5,0.504,8
95,58,0.23251999999999934,forage,,,,
95,38,0.3875199999999993,forage,,,,
96,44,0.3597599999999992,forage,,,,
96,40,0.40975999999999935,forage,,,,
96,54,0.6815599999999993,care,49,0.0,0.4415,6
96,36,0.3947599999999992,forage,,,,
96,42,0.5047599999999991,care,45,0.0,0.47900000000000015,8
96,50,0.3647599999999992,forage,,,,
96,52,0.5126399999999988,care,49,0.0,0.4415,1
96,58,0.22475999999999932,forage,,,,
96,48,0.47915999999999914,care,49,0.5,0.4415,7
96,38,0.3797599999999993,forage,,,,
96,56,0.4197599999999988,forage,,,,
96,46,0.3697599999999992,forage,,,,
97,58,0.2169199999999993,forage,,,,
97,48,0.4663199999999991,care,49,0.5,0.379,6
97,46,0.3619199999999992,forage,,,,
97,44,0.3519199999999992,forage,,,,
97,56,0.4069199999999988,forage,,,,
97,36,0.3869199999999992,forage,,,,
97,38,0.3719199999999993,forage,,,,
97,50,0.3569199999999992,forage,,,,
97,40,0.40191999999999933,forage,,,,
97,42,0.4919199999999991,care,45,0.0,0.48300000000000015,7
97,52,0.4747999999999987,forage,,,,
97,54,0.6687199999999993,care,49,0.0,0.379,5
98,58,0.2089999999999993,forage,,,,
98,38,0.3639999999999993,forage,,,,
98,56,0.3939999999999988,forage,,,,
98,50,0.3489999999999992,forage,,,,
98,40,0.39399999999999935,forage,,,,
98,46,0.3539999999999992,forage,,,,
98,44,0.3439999999999992,forage,,,,
98,36,0.3789999999999992,forage,,,,
98,52,0.46187999999999874,forage,,,,
98,48,0.45339999999999914,care,49,0.5,0.3205,5
98,42,0.4789999999999991,care,45,0.0,0.48700000000000015,6
98,54,0.6557999999999993,care,49,0.0,0.3205,4
99,52,0.4488799999999987,forage,,,,
99,40,0.38599999999999934,forage,,,,
99,50,0.3409999999999992,forage,,,,
99,42,0.4659999999999991,care,45,0.0,0.49100000000000016,5
99,56,0.3809999999999988,forage,,,,
99,48,0.4403999999999991,care,49,0.5,0.262,4
99,38,0.3559999999999993,forage,,,,
99,36,0.3709999999999992,forage,,,,
99,54,0.6427999999999993,care,49,0.0,0.262,3
99,46,0.3459999999999992,forage,,,,
99,44,0.3359999999999992,forage,,,,
99,58,0.2009999999999993,forage,,,,
